"","teach","class.type","class.per","pre.2","pre.4","Q2A1","Q2A2","Q2A3","Q2A4","Q2A5","Q2A6","Q4A1","Q4A2","Q4A3","Q4A4","Q4A5","Q4A6","Q4A7","Q4_Fac1_Score","Q4_Fac2_Score","Q2_1_Fac_Score","Q2_2Fac_Fac1_Score","Q2_2Fac_Fac2_Score"
"430",2,3,0.913486331,-0.344994376,3.331208846,1,1,0,0,0,1,5,3,5,5,5,5,5,0.9266933280179,-1.11158532195804,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"431",2,3,0.80821586,3.305336088,3.93046886,1,1,0,1,0,1,5,1,5,3,5,5,5,0.9266933280179,-1.95500140211954,0.201954427153208,7.53230675054617e-05,0.228909840824867
"432",2,3,0.650949774,1.091307028,3.172633125,1,1,0,1,0,1,5,5,5,5,5,3,5,0.9266933280179,-1.11158532195804,0.201954427153208,7.53230675054617e-05,0.228909840824867
"433",2,3,0.715908263,1.302394903,2.868196443,1,1,0,1,0,1,5,3,5,5,5,5,5,0.9266933280179,-1.11158532195804,0.201954427153208,7.53230675054617e-05,0.228909840824867
"434",2,3,0.565914683,3.226225972,3.847034717,1,1,1,1,1,1,5,1,5,5,5,4,5,0.9266933280179,-1.75758353508006,1.18048768983452,7.53230675054617e-05,1.19952925649464
"435",2,3,0.739887816,1.889431605,3.77770367,1,1,1,0,0,1,5,3,5,3,5,3,5,0.9266933280179,-1.95500140211954,0.0242471021974574,7.53230675054617e-05,0.0557363887700542
"436",2,3,0.895942153,1.030652677,3.468317386,1,1,0,0,0,1,5,3,5,3,5,3,5,0.9266933280179,-1.95500140211954,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"437",2,3,0.307760052,0.211409132,3.201159589,1,0,0,0,1,1,5,1,5,3,5,3,5,0.9266933280179,-2.41763584278387,-0.698394047816031,-0.700521104254516,0.0625548426537036
"438",2,3,0.626399162,1.054828048,3.077638675,1,1,0,0,0,1,5,3,5,4,5,1,5,0.9266933280179,-2.17240806379916,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"439",2,3,0.155763236,0.964523361,3.334937572,1,1,0,0,0,1,5,3,5,3,5,5,5,0.9266933280179,-1.56581225366612,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"440",2,3,0.506679685,2.459851904,3.47781517,1,1,0,1,0,1,5,3,5,5,5,3,5,0.9266933280179,-1.56581225366612,0.201954427153208,7.53230675054617e-05,0.228909840824867
"441",2,3,0.314977862,2.413748081,3.53066153,1,1,0,0,1,1,5,3,5,5,5,3,5,0.9266933280179,-1.56581225366612,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"442",2,3,0.769545884,-0.157023678,2.75325495,1,0,1,0,0,1,5,3,5,4,5,1,5,0.9266933280179,-2.17240806379916,-0.701970761654241,-0.700521104254516,0.0557363887700542
"443",2,3,0.262463446,1.487601077,2.088942885,1,1,0,0,0,1,5,1,5,3,5,2,5,0.9266933280179,-2.6880809911662,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"444",2,3,0.4696822,2.460995397,3.562656271,1,1,0,1,1,1,5,2,5,3,5,3,5,0.9266933280179,-2.17240806379916,0.648352660520513,7.53230675054617e-05,0.661528275866333
"445",2,3,0.28532989,0.016027889,3.89436843,1,1,0,0,0,1,5,1,5,5,5,3,5,0.9266933280179,-1.95500140211954,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"446",2,3,0.664013982,2.186268704,3.382895698,1,1,0,1,0,1,5,2,5,5,5,5,5,0.9266933280179,-1.36113031943693,0.201954427153208,7.53230675054617e-05,0.228909840824867
"447",2,3,0.372570484,1.590242724,3.449526379,1,1,0,0,0,1,5,3,5,4,5,5,5,0.9266933280179,-1.36113031943693,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"448",2,3,0.352817303,1.760856865,3.923860215,1,1,1,0,0,1,5,3,5,5,5,5,5,0.9266933280179,-1.11158532195804,0.0242471021974574,7.53230675054617e-05,0.0557363887700542
"449",2,3,0.39159005,0.323747324,3.124613123,1,1,0,0,0,1,5,3,3,5,5,1,5,-0.0936781356758963,-1.95500140211954,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"450",2,3,0.718426183,0.242648967,3.255690982,1,1,0,0,0,1,5,4,5,5,5,3,5,0.9266933280179,-1.36113031943693,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"451",2,3,0.562071822,0.486546308,3.353826583,0,1,0,1,0,1,5,1,1,3,5,5,5,-0.648460773649967,-1.95500140211954,-0.713043382382989,-0.735944560857401,0.228909840824867
"452",2,3,0.800006742,0.663574006,3.619241875,1,1,0,0,1,1,5,3,5,3,5,5,5,0.9266933280179,-1.56581225366612,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"453",2,3,0.756223735,2.385036184,4.220589951,1,1,0,0,0,1,5,3,5,5,5,5,5,0.9266933280179,-1.11158532195804,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"454",2,3,0.211118403,0.690714406,3.704144057,1,1,0,0,0,1,5,2,4,3,5,3,5,0.39497379111749,-2.17240806379916,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"455",2,3,0.170084743,-0.598460855,2.587254934,1,1,0,0,0,1,4,5,5,5,5,3,5,0.39497379111749,-1.11158532195804,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"456",2,3,0.714727815,2.474380769,3.419075687,1,1,0,1,0,1,5,5,5,3,5,5,5,0.9266933280179,-1.11158532195804,0.201954427153208,7.53230675054617e-05,0.228909840824867
"457",2,3,0.745224223,2.232679312,3.315289201,1,1,0,1,0,1,5,4,5,5,5,3,5,0.9266933280179,-1.36113031943693,0.201954427153208,7.53230675054617e-05,0.228909840824867
"458",2,3,0.701020657,2.448500609,3.307582458,1,1,0,0,0,1,5,1,5,3,5,4,5,0.9266933280179,-2.17240806379916,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"459",2,3,0.236916141,1.481892486,2.843063919,1,1,0,1,1,1,5,3,5,3,5,3,5,0.9266933280179,-1.95500140211954,0.648352660520513,7.53230675054617e-05,0.661528275866333
"460",2,3,0.755911394,0.67860765,3.145097968,1,1,1,0,0,1,5,1,5,3,5,3,5,0.9266933280179,-2.41763584278387,0.0242471021974574,7.53230675054617e-05,0.0557363887700542
"461",2,3,0.082652486,2.470518365,3.69601887,1,1,0,1,1,1,5,1,5,3,5,3,5,0.9266933280179,-2.41763584278387,0.648352660520513,7.53230675054617e-05,0.661528275866333
"462",2,3,0.503396055,2.89641857,3.522201671,1,1,1,1,1,1,5,3,5,3,5,1,5,0.9266933280179,-2.41763584278387,1.18048768983452,7.53230675054617e-05,1.19952925649464
"463",2,3,0.570069495,1.484273336,4.10777264,1,1,0,0,0,1,5,3,5,5,5,3,5,0.9266933280179,-1.56581225366612,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"464",2,3,0.119325478,0.591913908,3.140131264,1,1,1,0,0,1,5,3,3,3,5,3,5,-0.0936781356758963,-1.95500140211954,0.0242471021974574,7.53230675054617e-05,0.0557363887700542
"465",2,3,0.098246885,0.030731254,3.208403428,1,1,0,0,0,1,5,3,5,3,5,3,5,0.9266933280179,-1.95500140211954,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"466",2,3,0.471550248,0.539109898,3.144390407,1,1,0,0,0,1,5,5,3,3,5,5,5,-0.0936781356758963,-1.11158532195804,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"467",2,3,0.262571117,1.923120718,3.068916219,1,1,0,1,1,1,5,3,5,5,5,3,5,0.9266933280179,-1.56581225366612,0.648352660520513,7.53230675054617e-05,0.661528275866333
"468",2,3,0.884913276,2.687685716,4.361275831,1,1,1,1,1,1,5,3,5,3,5,5,5,0.9266933280179,-1.56581225366612,1.18048768983452,7.53230675054617e-05,1.19952925649464
"469",2,3,0.349662177,2.73178932,3.322895413,0,1,0,1,1,1,5,3,5,1,5,5,5,0.9266933280179,-1.95500140211954,-0.653521199837971,-0.735944560857401,0.661528275866333
"470",2,3,0.190819184,2.723622568,3.273582812,1,1,1,1,0,1,5,4,5,5,5,3,5,0.9266933280179,-1.36113031943693,0.618471880368537,7.53230675054617e-05,0.654996241765911
"471",2,3,0.889955694,0.697607174,2.968819811,1,1,0,1,0,1,5,3,5,4,5,3,5,0.9266933280179,-1.75758353508006,0.201954427153208,7.53230675054617e-05,0.228909840824867
"472",2,3,0.573849538,1.182200033,3.194828523,1,1,0,1,1,1,5,3,5,4,5,3,5,0.9266933280179,-1.75758353508006,0.648352660520513,7.53230675054617e-05,0.661528275866333
"473",2,3,0.930913355,-0.411776809,2.77843055,1,1,0,0,0,1,5,1,5,5,5,5,5,0.9266933280179,-1.56581225366612,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"474",2,3,0.428298081,2.313809492,2.975588049,1,1,1,1,1,1,5,3,5,5,5,3,5,0.9266933280179,-1.56581225366612,1.18048768983452,7.53230675054617e-05,1.19952925649464
"475",2,3,0.344004691,2.891550794,3.832387628,1,1,1,1,0,1,5,1,5,4,5,3,5,0.9266933280179,-2.17240806379916,0.618471880368537,7.53230675054617e-05,0.654996241765911
"476",2,3,0.369627627,4.506734044,4.444445007,1,1,1,1,1,1,5,3,5,5,5,5,5,0.9266933280179,-1.11158532195804,1.18048768983452,7.53230675054617e-05,1.19952925649464
"477",2,3,0.75381155,1.04710901,3.265843938,1,1,0,1,1,1,5,5,5,3,5,4,5,0.9266933280179,-1.36113031943693,0.648352660520513,7.53230675054617e-05,0.661528275866333
"478",2,3,0.514918368,3.116292813,4.305682464,1,1,1,1,1,1,5,2,5,5,5,3,5,0.9266933280179,-1.75758353508006,1.18048768983452,7.53230675054617e-05,1.19952925649464
"479",2,3,0.521456836,1.014020617,3.933196472,1,1,0,0,0,1,5,5,5,5,5,4,5,0.9266933280179,-0.72253763873986,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"480",2,3,0.801506404,0.512203215,3.796508529,1,1,0,0,0,1,5,3,5,3,5,3,5,0.9266933280179,-1.95500140211954,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"481",2,3,0.709263466,0.78491225,3.263224343,1,1,0,0,0,1,5,3,5,5,5,3,5,0.9266933280179,-1.56581225366612,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"482",2,3,0.347020425,2.737734902,3.582805208,1,1,1,1,1,1,5,4,5,1,5,3,5,0.9266933280179,-2.17240806379916,1.18048768983452,7.53230675054617e-05,1.19952925649464
"483",2,3,0.219510362,0.709591952,2.833937622,1,1,0,0,0,1,5,3,5,5,5,3,5,0.9266933280179,-1.56581225366612,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"484",2,3,0.383085631,-1.179186173,2.802988388,0,0,0,0,0,0,5,4,5,3,5,4,5,0.9266933280179,-1.56581225366612,-1.13165369411085,-1.10699228536153,-0.572480043784732
"485",2,3,0.675970473,0.699074633,3.454883383,1,1,0,0,0,1,5,4,5,5,5,3,5,0.9266933280179,-1.36113031943693,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"486",2,3,0.228347241,0.815546548,2.69734898,1,1,0,0,0,1,5,3,5,5,5,5,5,0.9266933280179,-1.11158532195804,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"487",2,3,0.451016432,4.01460014,4.008954071,1,1,1,1,1,1,5,1,5,4,5,3,5,0.9266933280179,-2.17240806379916,1.18048768983452,7.53230675054617e-05,1.19952925649464
"488",3,1,0.441989691,1.125422966,-0.673190974,1,1,0,1,0,1,5,5,3,3,3,1,3,-1.04323423993162,-1.95500140211954,0.201954427153208,7.53230675054617e-05,0.228909840824867
"489",3,1,0.239167509,2.802177204,0.549915061,1,1,0,1,1,1,5,3,3,3,3,1,5,-0.648460773649967,-2.41763584278387,0.648352660520513,7.53230675054617e-05,0.661528275866333
"490",3,1,0.702743624,1.491777625,-1.820881645,1,1,0,1,1,1,1,5,1,1,3,1,3,-2.11339371445378,-2.41763584278387,0.648352660520513,7.53230675054617e-05,0.661528275866333
"491",3,1,0.55161928,0.580671033,-2.594647228,1,1,0,0,0,1,4,5,1,3,3,1,1,-1.91298931262161,-1.95500140211954,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"492",3,1,0.358523916,0.853169918,-1.463978314,1,1,0,0,0,1,3,5,1,1,5,1,5,-1.04323423993162,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"493",3,1,0.142691888,0.705861889,-2.363668188,1,1,0,1,1,1,3,5,3,1,3,1,1,-1.73034468743594,-2.41763584278387,0.648352660520513,7.53230675054617e-05,0.661528275866333
"494",3,1,0.149592374,2.202435397,-0.105985399,1,1,1,0,1,1,5,5,1,1,5,1,5,-0.648460773649967,-2.41763584278387,0.471563085845629,7.53230675054617e-05,0.493015974581274
"495",3,1,0.820667724,2.307835263,0.049692357,1,1,0,1,0,1,5,5,3,3,5,1,3,-0.648460773649967,-1.95500140211954,0.201954427153208,7.53230675054617e-05,0.228909840824867
"496",3,1,0.222638857,0.773338366,-2.054712261,1,1,0,1,1,1,4,5,1,1,1,1,2,-2.11339371445378,-2.41763584278387,0.648352660520513,7.53230675054617e-05,0.661528275866333
"497",3,1,0.424508325,3.973165569,-1.316827448,1,1,0,1,1,1,3,5,3,1,2,1,5,-1.21871557512806,-2.41763584278387,0.648352660520513,7.53230675054617e-05,0.661528275866333
"498",3,1,0.381361733,1.391291826,-1.875752706,1,1,0,0,0,1,3,5,2,1,3,1,1,-1.91298931262161,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"499",3,1,0.58693225,1.514186199,-1.465970483,1,1,0,0,1,1,5,5,3,1,5,1,3,-0.648460773649967,-2.41763584278387,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"500",3,1,0.267488032,0.318987735,-1.998196037,1,1,0,0,0,1,4,5,5,1,3,1,3,-0.85603797255497,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"501",3,1,0.059325697,0.739639103,-2.037663458,1,1,0,0,0,1,3,5,3,1,2,1,3,-1.55738901126244,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"502",3,1,0.824833965,1.471544365,-1.716196052,1,1,0,0,0,1,5,5,1,1,3,1,1,-1.73034468743594,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"503",3,1,0.508844154,1.320659887,-0.512833078,1,1,0,0,0,1,5,5,1,1,5,1,3,-1.04323423993162,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"504",3,1,0.937306653,2.573927968,-0.232492945,1,1,0,1,1,1,3,5,3,1,5,2,5,-0.648460773649967,-2.17240806379916,0.648352660520513,7.53230675054617e-05,0.661528275866333
"505",3,1,0.740040945,1.374639024,-1.337855538,1,1,1,1,1,1,5,5,1,1,3,1,5,-1.04323423993162,-2.41763584278387,1.18048768983452,7.53230675054617e-05,1.19952925649464
"506",3,1,0.598605623,2.085346,0.392758419,1,1,0,1,0,1,5,5,5,1,4,1,4,-0.0936781356758963,-2.41763584278387,0.201954427153208,7.53230675054617e-05,0.228909840824867
"507",3,1,0.249714778,0.731201731,-2.40359152,1,1,0,1,0,1,3,5,1,1,1,1,1,-2.63854706455174,-2.41763584278387,0.201954427153208,7.53230675054617e-05,0.228909840824867
"508",3,1,0.752045613,2.456888584,-0.35248186,1,1,0,0,0,1,5,5,5,1,3,1,5,-0.0936781356758963,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"509",3,1,0.915907523,1.641816418,-0.99801392,1,1,0,0,0,1,5,5,3,1,4,1,3,-0.85603797255497,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"510",3,1,0.32907959,1.840352687,0.353115848,1,1,0,0,0,1,4,5,3,3,4,2,3,-1.04323423993162,-1.75758353508006,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"511",3,1,0.724463761,1.294748347,-1.406764491,1,1,0,0,0,1,5,5,3,1,1,3,5,-1.04323423993162,-1.95500140211954,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"512",3,1,0.057282881,0.960604239,-1.695219454,1,1,0,0,0,1,4,5,3,1,3,1,1,-1.55738901126244,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"513",3,1,0.522703071,0.73379394,-2.060703995,1,1,0,1,0,1,3,5,1,1,1,1,1,-2.63854706455174,-2.41763584278387,0.201954427153208,7.53230675054617e-05,0.228909840824867
"514",3,1,0.71428057,-0.563480514,-2.910997061,1,1,0,0,0,1,3,5,3,1,3,1,3,-1.3884666837332,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"515",3,1,0.717169562,0.600130263,-2.896280831,1,1,1,1,1,1,5,5,1,1,1,1,3,-1.73034468743594,-2.41763584278387,1.18048768983452,7.53230675054617e-05,1.19952925649464
"516",3,1,0.559214097,1.404115341,-1.201843246,1,1,0,1,1,1,3,5,2,1,1,1,3,-1.91298931262161,-2.41763584278387,0.648352660520513,7.53230675054617e-05,0.661528275866333
"517",3,1,0.851150965,0.251458408,-2.55786701,1,1,0,1,0,1,3,5,1,1,1,1,3,-2.11339371445378,-2.41763584278387,0.201954427153208,7.53230675054617e-05,0.228909840824867
"518",3,1,0.650642153,0.733017054,-2.115262869,1,1,0,0,0,1,5,5,1,1,4,1,3,-1.21871557512806,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"519",3,1,0.504989197,0.227702235,-3.105510513,1,1,0,1,0,1,3,5,1,1,5,1,3,-1.3884666837332,-2.41763584278387,0.201954427153208,7.53230675054617e-05,0.228909840824867
"520",3,1,0.535806411,1.059737144,-1.731808782,1,1,0,0,0,1,2,5,3,1,5,1,5,-0.85603797255497,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"521",3,1,0.263718696,1.875432962,0.047864147,1,1,0,0,1,1,5,5,3,2,5,3,5,-0.0936781356758963,-1.75758353508006,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"522",3,1,0.165844384,2.84100586,0.863740222,1,1,1,1,0,1,5,5,5,3,3,3,3,-0.648460773649967,-1.56581225366612,0.618471880368537,7.53230675054617e-05,0.654996241765911
"523",3,1,0.547846834,0.028795702,-2.227244531,1,1,0,0,0,1,3,5,1,1,1,1,3,-2.11339371445378,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"524",3,1,0.213958972,0.869735373,-2.191788217,1,1,0,0,0,1,3,5,3,1,1,1,3,-1.73034468743594,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"525",3,1,0.806045014,-0.598760802,-2.19778566,1,0,0,0,0,1,1,5,3,1,1,1,3,-2.11339371445378,-2.41763584278387,-0.751821144860298,-0.700521104254516,-0.572480043784732
"526",3,1,0.293098633,1.197013941,-0.968716349,0,1,0,0,0,1,5,5,3,1,3,1,3,-1.04323423993162,-2.41763584278387,-0.781557363017546,-0.735944560857401,-0.572480043784732
"527",3,1,0.222822229,1.398362802,-1.137942731,1,1,1,0,1,1,5,5,5,1,2,1,2,-1.04323423993162,-2.41763584278387,0.471563085845629,7.53230675054617e-05,0.493015974581274
"528",3,1,0.225755109,-0.278768503,-1.812477831,0,1,0,0,0,1,4,5,1,1,3,1,3,-1.55738901126244,-2.41763584278387,-0.781557363017546,-0.735944560857401,-0.572480043784732
"529",3,1,0.816923893,2.527024682,-0.587604582,1,1,0,1,0,1,5,5,4,1,5,1,5,0.39497379111749,-2.41763584278387,0.201954427153208,7.53230675054617e-05,0.228909840824867
"530",3,1,0.170813723,1.178679393,-1.55008796,1,1,0,0,1,1,3,5,3,1,3,1,3,-1.3884666837332,-2.41763584278387,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"531",3,1,0.726640487,2.204135118,-0.519045415,1,1,1,1,1,1,5,5,4,1,5,1,4,-0.0936781356758963,-2.41763584278387,1.18048768983452,7.53230675054617e-05,1.19952925649464
"532",3,1,0.099709701,0.660269591,-3.073515609,1,1,0,0,0,1,1,5,1,1,1,1,2,-3.08914007632208,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"533",3,1,0.445966813,3.32240749,0.322737894,1,1,1,1,1,1,5,5,5,3,2,1,5,-0.405406462406962,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"534",3,1,0.660933282,-0.265305119,-2.29483382,1,1,0,0,0,1,3,5,5,1,2,1,3,-1.21871557512806,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"535",3,1,0.675525432,3.387648395,1.022860149,1,1,1,1,1,1,3,5,3,3,5,3,5,-0.648460773649967,-1.56581225366612,1.18048768983452,7.53230675054617e-05,1.19952925649464
"536",3,1,0.83593964,2.190507307,-1.117529549,1,1,1,1,0,1,5,5,3,1,4,1,3,-0.85603797255497,-2.41763584278387,0.618471880368537,7.53230675054617e-05,0.654996241765911
"537",3,1,0.697237289,0.64872964,-1.591223366,1,1,0,0,0,1,3,5,2,1,1,1,3,-1.91298931262161,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"538",3,1,0.268886209,1.553981673,-2.018139308,1,1,0,0,0,1,5,5,1,1,1,1,4,-1.55738901126244,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"539",3,1,0.335988064,2.694548435,-0.412131664,1,1,1,1,0,1,5,5,1,1,3,3,5,-1.04323423993162,-1.95500140211954,0.618471880368537,7.53230675054617e-05,0.654996241765911
"540",3,1,0.91543361,0.984138629,-1.676440223,1,1,0,0,0,1,3,5,3,1,5,1,3,-1.04323423993162,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"541",3,1,0.516087955,3.099191851,0.084011422,1,1,0,0,1,1,5,5,3,3,5,1,5,-0.0936781356758963,-1.95500140211954,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"542",3,1,0.526763392,0.761478721,-2.972025561,1,1,0,1,0,1,4,5,1,1,3,1,3,-1.55738901126244,-2.41763584278387,0.201954427153208,7.53230675054617e-05,0.228909840824867
"543",3,1,0.80631254,0.796078127,-2.10889048,1,0,0,0,0,1,3,5,3,1,1,1,3,-1.73034468743594,-2.41763584278387,-0.751821144860298,-0.700521104254516,-0.572480043784732
"544",3,1,0.838033735,2.263420734,-0.795125129,1,1,0,0,0,1,4,5,4,1,2,1,5,-0.85603797255497,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"545",3,1,0.196730976,1.715745999,-2.371390287,1,1,1,0,1,1,3,5,4,1,1,1,5,-1.21871557512806,-2.41763584278387,0.471563085845629,7.53230675054617e-05,0.493015974581274
"546",3,1,0.719299793,0.519277997,-2.400334811,1,1,0,0,0,1,4,5,1,1,3,1,3,-1.55738901126244,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"547",3,1,0.401019734,5.142575953,-0.080435613,1,1,1,1,1,1,5,5,3,1,5,1,5,-0.0936781356758963,-2.41763584278387,1.18048768983452,7.53230675054617e-05,1.19952925649464
"548",3,1,0.936371661,0.052641354,-2.180626635,1,1,0,0,1,1,3,5,3,1,3,1,2,-1.55738901126244,-2.41763584278387,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"549",3,1,0.396281002,-0.770911316,-2.267068978,1,1,0,0,0,1,5,5,3,1,1,1,3,-1.3884666837332,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"550",3,1,0.327740278,1.495701326,-0.851432716,1,1,0,0,0,1,5,5,3,1,3,3,3,-1.04323423993162,-1.95500140211954,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"551",3,1,0.704446195,-0.636590316,-2.101906633,1,0,0,0,0,1,5,5,3,1,1,1,3,-1.3884666837332,-2.41763584278387,-0.751821144860298,-0.700521104254516,-0.572480043784732
"552",3,1,0.188377605,1.967238224,-1.133072798,1,1,0,0,0,1,3,5,3,1,5,1,3,-1.04323423993162,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"553",3,1,0.403375866,0.466795059,-2.495617307,1,0,0,0,0,1,3,5,1,1,2,1,3,-1.91298931262161,-2.41763584278387,-0.751821144860298,-0.700521104254516,-0.572480043784732
"554",3,1,0.36872407,2.334416895,-2.149795476,1,1,1,1,0,1,3,5,3,1,4,1,3,-1.21871557512806,-2.41763584278387,0.618471880368537,7.53230675054617e-05,0.654996241765911
"555",3,1,0.533206975,3.592132687,0.774977006,1,1,0,1,1,1,3,5,4,1,5,1,3,-0.85603797255497,-2.41763584278387,0.648352660520513,7.53230675054617e-05,0.661528275866333
"556",3,1,0.236587579,1.234357794,-2.277129529,1,1,0,1,0,1,1,5,3,1,1,1,2,-2.34529354450057,-2.41763584278387,0.201954427153208,7.53230675054617e-05,0.228909840824867
"557",3,1,0.305789538,1.086852733,-1.481873135,1,1,0,0,0,1,4,5,3,1,1,1,5,-1.21871557512806,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"558",3,1,0.648001558,0.071537193,-1.040006054,1,1,0,0,0,1,5,5,4,1,3,1,3,-0.85603797255497,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"559",3,1,0.815574446,-0.704018666,-2.408407495,1,1,0,0,0,1,3,5,3,1,4,1,1,-1.55738901126244,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"560",3,1,0.05889908,0.86445205,-1.656279839,1,1,0,0,0,1,3,5,1,1,3,1,5,-1.3884666837332,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
